x,y,z,opacity,f_dc_0,f_dc_1,f_dc_2,cov6_0,cov6_1,cov6_2,cov6_3,cov6_4,cov6_5
-1.1223195791244507,-0.694278359413147,0.13504721224308014,0.08676920350325083,0.784618630796684,0.6121523210228115,0.5227887163626105,3.5611027874278076e-05,4.203109665724888e-06,5.499152128273512e-06,0.0002571930941698344,-1.5464143732831463e-05,1.2916530358556176e-05
-1.1218628883361816,-0.5527222156524658,0.07312772423028946,0.3321215102793696,0.9237101027241361,0.7589064343580244,0.5712951315976935,8.273089286441656e-05,0.00018657116033081767,-0.00013486762253440464,0.0007158367842744032,-0.0004615565238379982,0.0003419179048205391
-1.121476173400879,-0.538497805595398,0.11368412524461746,0.3369778114083757,0.716465594879726,0.5046354531700432,0.2887244318432322,0.00010717033665228045,0.00027288459130547495,-0.00015310757842700184,0.00120330917959397,-0.0004171228747459932,0.0006269374333035172
-1.12069571018219,-0.5242167711257935,0.15570393204689026,0.20005421174803964,0.8699188141921133,0.771859928598324,0.6320948562057739,0.0001587218206815294,0.00028362260066257375,0.00020337436239571818,0.0006394263445305401,0.0004040585034331036,0.0003191038744284579
-1.1206629276275635,-0.6282432079315186,0.19117987155914307,0.11825325158817226,0.8444529956378335,0.54549189068695,0.4082276177146622,0.00016934062424233708,-0.00016496125458975353,0.00018654146061720036,0.0006593804762257245,-0.00017220748814059905,0.00030869588878786595
-1.1201900243759155,-0.564200758934021,0.16101878881454468,0.38036891629588093,0.46256468967209263,0.2523778509766641,0.10518819205160401,0.00012812436416559348,0.00024159342240996154,0.00015108944929740465,0.0006558550918988157,0.00039740415994332087,0.00033516239192241766
-1.1194781064987183,-0.5981893539428711,0.16370674967765808,0.2674927133427508,0.3822680009137117,0.1281791007882609,-0.006817786930894965,9.924701227746972e-05,0.0001774613360736106,0.00010944002355555,0.0011576876197111122,0.00042606547709697775,0.00031366864110671407
-1.1193642616271973,-0.700505793094635,0.13236992061138153,0.4014908800027373,0.6005294657652491,0.300143011872696,0.0951095156069584,7.641883287613834e-05,-0.0002558488906263241,9.42851817299529e-05,0.0010619465532372768,-0.0004457753854115579,0.0004616383374143811
-1.1190922260284424,-0.6778598427772522,0.13035869598388672,0.19917349475129276,0.2882672716508892,0.1085506877397408,-0.007583201115890281,4.895009459682736e-05,-9.034690768897297e-05,-7.042793629041833e-05,0.00025692743389361917,0.00021631814143026608,0.0003671218014647164
-1.118487000465393,-0.6834005117416382,0.16737507283687592,0.10826594867989746,0.5903101388734024,0.4734345816300336,0.34283680357187807,3.794502454116511e-05,1.2642910266321148e-05,6.63035641533263e-05,6.671947628975856e-05,2.0835659921333883e-05,0.0001931071314177477
-1.1183820962905884,-0.7152832746505737,0.11260412633419037,0.04476172316498097,0.9786618373128269,0.7461183073799151,0.6378961448961615,3.6460806980262554e-05,-3.488051307298637e-05,-1.3336549079941444e-05,0.00010075606567482992,9.340046152010404e-06,3.3168277575086734e-05
-1.1178966760635376,-0.7345947623252869,0.1549079865217209,0.11797860402819178,0.7072584635970911,0.5229368659251076,0.3771684679991021,6.742240702636004e-05,-0.00018205171832891707,7.634861969884017e-05,0.0005481413192877582,-0.0002401653532560689,0.00012322098923656007
-1.117714762687683,-0.6786544322967529,0.09593631327152252,0.12988576272141192,0.9304084268428771,0.6482632766602282,0.45975561103793827,9.290541626517823e-05,-0.00013166301227008723,-6.847589734211839e-05,0.00047995563502377457,0.00022283438089158776,0.00016500792468549002
-1.1174489259719849,-0.6385580897331238,0.07865660637617111,0.13841764185349584,0.9545317356175609,0.5824518479015495,0.32326944273779756,0.00014466716227691021,-1.8971379199369392e-06,-0.00015750268030303343,3.0563622127967224e-05,-6.75156442447589e-05,0.0005787647698104413
-1.1168410778045654,-0.5172740817070007,0.054361674934625626,0.22968684911784457,0.8368363157360408,0.7520631217388394,0.6368729864547233,0.00010862842989922356,0.00017214797891562956,-0.00014203834185015323,0.00034797062218138466,-0.00019850023744259694,0.00022849528706690155
-1.1165493726730347,-0.5650067329406738,0.05519775301218033,0.31574811902680827,0.7127359788252787,0.42993996512519805,0.21521981875541313,0.000112128811859769,0.00020048061674224585,-0.00012896467052147712,0.00044162893119092277,-0.0002692910871199433,0.0003041165292560467
-1.1161009073257446,-0.6017181873321533,0.08710911870002747,0.05812138750222939,0.5488941182348281,0.3279638720989805,0.13174770444792078,0.00021002980724622484,0.00010928662251849951,-0.00034925596913265317,9.593587289552883e-05,-0.00019357388398303277,0.0010073697796292819
-1.1153022050857544,-0.6265866160392761,0.19051696360111237,0.44772894120830786,0.35320343931822895,0.15580903622937292,-0.0035690558483484347,8.061841870069801e-05,-0.00016679083705987489,8.720829990859844e-05,0.0005959044820618737,-0.00014623638402049328,0.00014237128961528962
-1.1147828102111816,-0.5864824056625366,0.03717122972011566,0.2700223898518401,0.8761821223670424,0.633620699177367,0.46212786620609625,4.0203218450311023e-05,-7.56271396180876e-05,-2.3949702233438632e-05,0.0007994615060393724,1.0869794257317235e-05,6.209269695073046e-05
-1.114758849143982,-0.715584397315979,0.15136389434337616,0.24965560249720445,0.6896659258381765,0.4632168100479737,0.2791276492200788,8.879969896691789e-05,-0.00012294247877216201,0.00012248078668507289,0.0004417298917946333,-0.00021742377114026434,0.00022840238381074355
-1.1144919395446777,-0.6591330170631409,0.06093864142894745,0.17968495499019313,0.9113625571767512,0.6653783259075331,0.4707640327571684,7.05106291134253e-05,8.142907164227425e-05,-0.00011113071463971232,0.00054904531523212,-0.0004741872655898685,0.0004490059219579829
-1.1134979724884033,-0.6780527830123901,0.08571280539035797,0.3591661429870328,0.7715048976129504,0.45045181094674736,0.21682079580032582,0.0001593694572777542,-0.0002776240623455954,-5.483566082114039e-05,0.001646201094336169,-0.0006327024801752098,0.0005247541478680892
-1.1131629943847656,-0.4791629910469055,0.10565120726823807,0.3495520473564707,0.7348271618680051,0.637341798859847,0.4961333522208183,7.462783260167446e-05,0.00016480676125077325,-3.6994219608245324e-05,0.00041105653703540944,7.168649462628452e-06,0.00046312813263639394
-1.1121801137924194,-0.5501666069030762,0.08513199537992477,0.437110681637858,0.8204537081062524,0.6115744099414578,0.40031784178532814,0.0002350432652338308,0.0004056356086674797,-0.00029153004561847766,0.0013135205309502474,-0.0007073455024090643,0.0005402932700636704
-1.1120564937591553,-0.656611979007721,0.17660191655158997,0.27192438769583777,1.8607787477531446e-08,1.8607787477531446e-08,1.8607787477531446e-08,0.00011316179195617139,-1.027915086319969e-05,0.00016411285371581904,9.244457389757239e-05,-4.632266676516067e-05,0.00037192759443278054
-1.1118141412734985,-0.6753370761871338,0.07948356866836548,0.04973158527700152,0.7869264078653316,0.44891432837299344,0.21532937982103917,0.00020940645506520623,-0.00024040609468718474,-0.00014406704507608254,0.001310697955742591,-0.0004187131000214731,0.0004686803378798225
-1.1107875108718872,-0.7445570826530457,0.141069233417511,0.4994793521026669,0.782975450210531,0.5518095085982163,0.37629787283712335,0.00011529327748573794,-0.00023242310939090591,7.023818280291633e-05,0.0006199964932661586,-0.0002565478926433636,0.00021128970892166554
-1.1092846393585205,-0.5491893291473389,0.041744302958250046,0.259890317110511,0.5141607383073885,0.24192194885563417,0.06186297820732439,3.9207479754997264e-05,5.58888674191977e-06,-6.686378802882934e-06,3.1399111408196384e-05,-1.6318986344166836e-06,3.376979176984046e-05
-1.1083060503005981,-0.7029457688331604,0.08722654730081558,0.14389248192902448,0.8238646285747764,0.5570767249255366,0.3791302180649794,4.246395563435143e-05,2.5445458958236485e-05,-2.796357611721454e-05,0.0005806045946555948,-0.00037446156026537693,0.0002719502060926728
-1.1082496643066406,-0.7604016661643982,0.15923507511615753,0.056095232976142335,1.1176062862264922,0.8452715089396561,0.6336478372313756,3.209943991238657e-05,-3.8780451434853075e-07,4.0975132309087665e-06,1.4479843935005802e-05,-2.8203798246533e-06,7.722697844779897e-05
-1.1080045700073242,-0.6039099097251892,0.0438564233481884,0.7339578046254858,0.7333956211119681,0.4502662288608693,0.23814629563149925,0.00016428377134100825,3.498150735414724e-05,-0.00014114828727104255,0.0007219438964192151,-0.0001757717083554101,0.00022745499035446647
-1.1074860095977783,-0.47699105739593506,0.07083083689212799,0.3040493307250396,0.77463244904541,0.6667855029459377,0.5086474740735757,0.00010376497225805857,0.00016601526637180988,-0.00010612890686471879,0.000390000462680787,1.347927631976337e-07,0.00041443761701328083
-1.107439637184143,-0.5277810096740723,0.18327519297599792,0.4441320764293336,0.3273896685398753,0.1314878584214958,-0.0016211354289532576,0.00020271352296934994,0.00029952979994868155,0.00017566924697034718,0.0005520445597881233,0.00020388965478890413,0.0002588613202348516
-1.1067594289779663,-0.7546813488006592,0.12634150683879852,0.09282698088234978,0.959665132250122,0.7564219068409634,0.587152902041716,5.238877489540998e-05,-5.089890699305163e-05,3.770263836193039e-06,0.00013229328094364583,-1.1930019506955163e-05,2.9856819358729604e-05
-1.1065369844436646,-0.4856051206588745,0.16947998106479645,0.11895347465035151,0.7454622693047875,0.7074835715692522,0.5759921839678142,0.0003253062717377349,0.00050861659796952,0.00015434421568779529,0.0010984938340451913,0.000312807473151105,0.00014894181828113042
-1.105774998664856,-0.715762197971344,0.1289440095424652,0.12516452723576166,0.9080467039680568,0.5832390364235592,0.3807708008634344,0.00011303852345797815,-9.866407164336742e-06,6.374936209300665e-05,0.0005247893756264322,-0.0007349654895991907,0.0010763829663541365
-1.1053681373596191,-0.7409617900848389,0.10133162885904312,0.17216258719242347,0.8521323587275716,0.6264510741578436,0.4511971069894742,7.525790637238996e-05,-0.00018761494965097045,8.37174220582039e-05,0.0007708427297709834,-0.0004576134413201352,0.0003545360227196772
-1.104382038116455,-0.47858095169067383,0.10360652953386307,0.44906515846600475,0.6318392725688726,0.5344714468434224,0.36320075204332813,0.00020582203995312374,0.0004285806107290621,-4.922373980530486e-05,0.0009882046387327474,1.445592188239295e-05,0.000904770057539048
-1.1040204763412476,-0.7251391410827637,0.12024851888418198,0.19585432372584705,0.7499877668018905,0.40440477555088955,0.17021803140350528,0.00014424110014385206,-0.000168932254978084,-7.310297359987098e-05,0.00045085644741924143,-0.00023707333228218538,0.0007686154727203013
-1.1037368774414062,-0.5113203525543213,0.038289863616228104,0.19708004107456925,1.0585103992862477,0.9256164249120459,0.7918655673232284,4.01661399470666e-05,8.968636815291168e-06,-4.297021201643877e-05,3.9320094532707796e-05,-2.6293730935829448e-05,7.410687840483055e-05
-1.1031551361083984,-0.6219406127929688,0.13642902672290802,0.5390387709882156,0.5658964663721537,0.3214051895778492,0.13385976469583677,0.0001892577372218177,0.0001481675873787147,0.00014702911210542555,0.0010608945178811387,-3.253195447046684e-05,0.0009251396759310205
-1.101814866065979,-0.5202639102935791,0.04335210844874382,0.21375957600268217,0.9968776927917882,0.8384166113643299,0.6518301484614228,0.0003146525650335463,0.0004299070430199285,-0.0002763365767604841,0.0006727020876104795,-0.00042558190424158484,0.00028044804624587473
-1.1012952327728271,-0.7307621836662292,0.184407576918602,0.4893474142062408,0.43176087978811584,0.2073891954836043,0.05495023992209114,0.00028742811105235725,-0.0006913887387706845,0.0002495460560541059,0.0019379770453034249,-0.0005340536893074831,0.00028849277644261485
-1.1012794971466064,-0.6915632486343384,0.20161578059196472,0.6344211928858997,0.12089436603035869,-0.0011191655005922119,-0.006994066582832303,0.00010598680087494301,4.698592913942958e-05,0.00013146192093935115,0.00012364524170477512,9.574085382799171e-05,0.000219136982143204
-1.1007237434387207,-0.7479145526885986,0.18798096477985382,0.39118696695202393,0.5041308928101792,0.2766196491358579,0.10971688423907971,8.742212239695592e-05,-0.00010940134375715679,9.974322720102175e-05,0.0002738824775818822,-2.9434154403446957e-05,0.00020702350254384532
-1.1006664037704468,-0.7592982649803162,0.18408656120300293,0.11745209500987885,1.153752560006688,0.8308888447398592,0.5930352433896927,5.846706166692915e-05,-4.893409229832829e-05,-2.3233447948793702e-05,0.00013208604416047268,-2.9667239739514746e-06,7.02449441451779e-05
-1.0993653535842896,-0.6778721809387207,0.1742182821035385,0.7661464314437385,0.42207112747157494,0.19651224998560346,0.08122051514055345,0.00021721035197961073,-0.00022405344767685857,0.00023336388801082798,0.0018498821439143767,-0.00011990474770545038,0.0005468579682475081
-1.0993653535842896,-0.48318496346473694,0.14613907039165497,0.49499805288098897,0.6048903106019556,0.4736266329639165,0.3040591642165932,0.00030597354111885515,0.0005397975708373915,0.00015935847877697742,0.0012567547441963405,8.067606002537163e-05,0.0004610392069715721
-1.0981844663619995,-0.7186766862869263,0.0930086225271225,0.10488830329324608,0.9049110649247061,0.6575684008665078,0.47941973946376387,0.0001998444855344549,-2.6285288222631186e-05,-0.00013428294780999268,3.2345638297956295e-05,8.735192899155496e-05,0.0003593920011241102
-1.0967849493026733,-0.703730046749115,0.06536119431257248,0.4324491561738495,0.8545795924380706,0.5998856599914172,0.4070778906849029,0.00019815852334077294,-0.0002555166338166213,-4.7314378176898307e-05,0.0009363751842312512,-0.00024378377614267795,0.0001956250891592848
-1.0963795185089111,-0.7633712291717529,0.1528673768043518,0.17391024174330452,0.6778886661506502,0.36994658457074414,0.15257782550139698,0.0002885184769196376,-0.000631464861315062,0.00027204936050953944,0.0014244276075471671,-0.0006733292135991978,0.0006168228748407247
-1.0952657461166382,-0.4881979525089264,0.04724665358662605,0.22813217231695684,0.8250588710927562,0.6629340010466894,0.44592746942313455,0.0003119480448322262,0.0004546722476322165,-0.00012569173099584945,0.0010144343689207388,2.6159646115710432e-05,0.0002201559260851029
-1.095220923423767,-0.5098918080329895,0.049087341874837875,0.19729825217123578,0.9273713187762865,0.8379654874553754,0.6694642003810236,0.0004025886715907496,0.0005013185340893196,-0.0002648465984453242,0.0008967252695224948,-0.00038093781711130085,0.00021575241233708905
-1.0949468612670898,-0.7373473644256592,0.11957123130559921,0.06981602732114167,0.992935007703637,0.688342130218501,0.41536670821988597,0.00014270001100734318,4.966400668238959e-05,-8.566377158861148e-05,0.0001515428970456509,-0.00038830033943974086,0.00101125221766384
-1.0949351787567139,-0.7305533289909363,0.0917043536901474,0.08077309585842217,0.7437863683635535,0.3029069402840952,0.07456684943039182,0.00017768771473841512,-0.00010463963152172647,-0.0001404171023674075,0.00012622251133285616,3.00509859371921e-06,0.00024119505968384428
-1.0948458909988403,-0.5363662242889404,0.03976266458630562,0.2946170027420282,0.5332090628408535,0.25445978025011695,0.06034788789095957,0.00016612778406157472,0.0002631082811774906,-0.00017548811836244586,0.0005479284595445404,-0.0003262978439167162,0.0002943089631181161
-1.0933361053466797,-0.47337934374809265,0.040706947445869446,0.026857407667702157,0.8501078329958695,0.7689845895637144,0.6702174747426024,0.0001585340975738755,0.00014645962484029557,-0.00012518957080216736,0.00033405880801683295,-1.2164806720605156e-05,0.00017896078341292566
-1.09272038936615,-0.7442951798439026,0.09149637073278427,0.16070747300829602,0.9832206604747658,0.7339667140514999,0.5409193051351685,5.18462742772014e-05,-1.964221745196027e-06,-1.738956522256875e-05,2.009321889304495e-05,6.4321629780145115e-06,7.303537097107529e-05
-1.0915179252624512,-0.7892857193946838,0.19202293455600739,0.062249832749151184,1.2412155151561608,0.8880335829420161,0.6647606073027188,5.1777550882229376e-05,-7.596900961680285e-05,3.18982847781351e-05,0.00014136220627752183,-6.142911583672782e-05,4.747529353188284e-05
-1.0909512042999268,-0.6840079426765442,0.20176786184310913,0.41282991314961615,0.07004484927853905,-0.0023502310286581674,-0.005576431136996796,0.00015811250387704485,4.2205129112332844e-07,0.0001274085464811108,0.00014381410917431174,9.242189499921013e-05,0.00019289605865173624
-1.090844750404358,-0.5499435663223267,0.01688237115740776,0.45888275820836955,0.7995014489955772,0.5329921076344529,0.3486182179253151,0.00016475746335713,9.170578178691181e-05,-8.799700323898236e-05,0.0002825889375320884,-3.7533134426192326e-05,8.649360764560193e-05
-1.0907518863677979,-0.5335288643836975,0.175831139087677,0.603792702369606,0.38190466373336895,0.15241492992070554,-0.005064507226000603,0.0005314631698512265,0.0007699528926226354,0.00039455180256312575,0.0016224695910708234,0.0007555599924629423,0.000516686276457029
-1.0902708768844604,-0.4764304459095001,0.036122482270002365,0.4257333817138278,0.8444580062574707,0.754955577588183,0.636345349711341,0.0002041054473596086,0.0002218994170076121,-0.00012299384702110325,0.0004799936795861649,1.0366498002576773e-05,0.0001843577603837891
-1.0900728702545166,-0.6601554751396179,0.037760183215141296,0.3238015082987111,0.9142594351501372,0.657489189359423,0.4562522295043624,0.0002471822803516439,-7.355682465180915e-05,-0.00010896878638582018,0.00027310914540380516,-0.00012454873831603544,0.00016607578431150069
-1.0898841619491577,-0.5890138745307922,0.2075319141149521,0.49351880588109337,0.28986434781071513,0.13582836653185565,-0.008038494936489227,0.0004649151248598382,-0.0002505892645547074,0.0003143381862468626,0.0005762869631729114,-0.00035296163122903296,0.000344746072646346
-1.0898030996322632,-0.4502837061882019,0.17165106534957886,0.6863382155234329,0.6022397684775498,0.5237668927228921,0.4073415283043756,0.00019321850251602108,0.0002514859396046995,0.0001508950075226516,0.0004435624520328022,7.210962741106394e-05,0.0003355699894772969
-1.088649868965149,-0.773398220539093,0.17558154463768005,0.3271078265866195,0.6516065537636488,0.4100927788392429,0.21823935602495348,0.00033952410464020396,-0.0006165744586182859,0.00015867393317361105,0.0012927187030691907,-0.00025906984043353696,0.00013523921339653322
-1.0882436037063599,-0.5110458135604858,0.0204152949154377,0.10593114726801492,0.3368785042567488,0.2024907262925607,0.11830949160727311,2.163968865353631e-05,-7.46585753136206e-06,1.2057760350138467e-05,7.69797275311538e-06,-8.831135555524912e-06,5.359733909804938e-05
-1.0879743099212646,-0.6602483987808228,0.07223072648048401,0.3752906012695431,0.734990595501812,0.38123657831270397,0.18758726030536343,0.0003546500798148879,-0.00028077335823588616,-0.0001221282733304666,0.0032027103607677157,-0.001087149847367654,0.0007180130581254797
-1.0877306461334229,-0.6008782386779785,0.045420143753290176,0.2411864161544076,0.6284605932518736,0.36157516747546525,0.19423329238695014,0.0003559049061549383,0.00027640058164672535,-0.0002878336971671588,0.0016108420988849652,-0.0008154033661258756,0.0005122570129751077
-1.0877045392990112,-0.6792858839035034,0.05933617055416107,0.31152294782704587,0.8772179418708528,0.4924790851456711,0.22822330149296655,0.0003147306823082466,9.972931421659934e-06,-0.00019365070764568726,0.0014055032213512162,-0.0007837468406663714,0.0005780672286821875
-1.0866774320602417,-0.7487108707427979,0.09413030743598938,0.08731332964076076,0.8461325620659161,0.7211356605232766,0.6857272929625509,5.6196834895401554e-05,1.175811925471834e-05,-6.870944371052855e-05,1.521213024779995e-05,-3.4902683189875522e-06,0.0001469122050984369
-1.0855746269226074,-0.7915656566619873,0.19493182003498077,0.38703595601741897,0.6148996034159526,0.40996871556074044,0.258201754712059,0.0004106551827815909,-0.0007477988085330977,0.00025444102750914063,0.0014239247368963786,-0.00045626989287990785,0.00017125046686100235
-1.0853869915008545,-0.5692652463912964,0.20777955651283264,0.12415344525352816,0.22349510929879146,0.07457562642183702,-0.004341969148639824,0.00037071573206398715,-0.0001104280152740406,0.00021977708495647764,5.5899138629770716e-05,-4.685118399601086e-05,0.0001551992985645117
-1.0852012634277344,-0.5173983573913574,0.18408611416816711,0.04098509006889388,0.3271309995046402,0.13383659478355425,-0.005115756785243786,0.0005786717878647333,0.0005998028299421021,0.0002821529254820584,0.0009534746425357821,0.0004004323282311295,0.0003310355853436776
-1.0849040746688843,-0.6106540560722351,0.015941493213176727,0.4916556346586947,0.8169319486959532,0.6009508370183372,0.4459541366806672,0.0002700514426334115,6.960233628517388e-05,-0.00015177627261513772,0.0005333977264732801,-0.00015951161794628197,0.00012954592700159542
-1.084844946861267,-0.513748824596405,0.21267028152942657,0.2037414306128586,0.3205617745052788,0.1360593594599666,-0.004771402791379109,0.00014432448618589025,0.0001453113128242415,7.858632912773495e-05,0.0003653597762335656,3.086036972497162e-06,9.971781811864894e-05
-1.0846647024154663,-0.6821680068969727,0.21408288180828094,0.26330825733775254,0.18882131875388386,0.08243638066810899,-0.005449316088480316,7.227063680692921e-05,7.575928219256234e-05,4.363486759304877e-05,0.0012701415278729372,0.00012118781777549723,7.428813574768352e-05
-1.0841764211654663,-0.7839140295982361,0.1386140137910843,0.765388151401406,0.7820812900035132,0.5121979342038653,0.31131578569921503,0.00033696332772860426,-0.0005439341425333284,0.00011990859376275582,0.001018702768486694,-0.0003991923788662983,0.000511117606443447
-1.0841748714447021,-0.45079293847084045,0.043679215013980865,0.09413638007157839,1.067453548259133,0.9644422032070004,0.8142367733842077,0.00010320848978821326,8.866360194056288e-05,-4.63447025697693e-05,0.0002020944321469045,6.0067041383650344e-05,0.0001166271361868051
-1.0839139223098755,-0.6072548627853394,0.022457459941506386,0.20924717865788953,0.8497651940463102,0.47279361744921744,0.1805076246693929,0.000436541688421004,0.00018812525881990255,-0.0002584430680617474,0.000530624519485188,-0.0002311550624355576,0.00019642579747243747
-1.0836381912231445,-0.7702401876449585,0.11127697676420212,0.2430573580310886,0.8764118037906845,0.6409775666810543,0.46916442186274404,0.000343872651140562,-0.0004019803372403545,1.7583569464189306e-05,0.0006050887322789349,-3.178956141504501e-05,3.11373661136447e-05
-1.08307683467865,-0.7628852725028992,0.10001348704099655,0.24649470732468906,0.31875675763050537,0.2194137242059827,0.14804301295973343,1.7426838248550988e-05,-1.879474012738101e-05,-4.453628367532041e-06,4.825852612572264e-05,2.8711631543716954e-05,4.643688001486884e-05
